YEAR,STATE_NAME,COMMODITY_DESC,STATISTICCAT_DESC,UNIT_DESC,total_cattle_value
2016,NEBRASKA,CATTLE,SALES,$,10
2016,NEVADA,CATTLE,"INVENTORY, PEAK",OPERATIONS,1
2016,NEVADA,CATTLE,PRODUCTION,LB,187
2016,NEVADA,CATTLE,SALES,LB,246
2016,"NEW JERSEY",CATTLE,"CALF CROP",HEAD,9
2016,"NEW MEXICO",CATTLE,SALES,$,0
2016,"NEW YORK",CATTLE,"GROSS INCOME",$,282
2016,"NEW YORK",CATTLE,"INVENTORY, PEAK",OPERATIONS,537
2016,"NEW YORK",CATTLE,PRODUCTION,LB,250
2016,"NEW YORK",CATTLE,SLAUGHTERED,HEAD,80
2016,"NEW YORK",CATTLE,VALUE,$,11
2016,"NORTH CAROLINA",CATTLE,"CALF CROP",HEAD,370
2016,"NORTH DAKOTA",CATTLE,"INVENTORY, PEAK",OPERATIONS,4
2016,"NORTH DAKOTA",CATTLE,SALES,OPERATIONS,5
2016,OHIO,CATTLE,SALES,OPERATIONS,15
2016,OHIO,CATTLE,"SHIPMENTS IN",HEAD,50
2016,OHIO,CATTLE,VALUE,$,23
2016,OKLAHOMA,CATTLE,SALES,HEAD,339
2016,OKLAHOMA,CATTLE,SLAUGHTERED,HEAD,2
2016,OREGON,CATTLE,"LOSS, DEATH",HEAD,40
2016,"RHODE ISLAND",CATTLE,SALES,HEAD,1
2016,"RHODE ISLAND",CATTLE,SALES,LB,1
2016,"SOUTH DAKOTA",CATTLE,"INVENTORY, PEAK",OPERATIONS,12
2016,TENNESSEE,CATTLE,"GROSS INCOME",$,547
2016,TENNESSEE,CATTLE,PRODUCTION,$,516
2016,TENNESSEE,CATTLE,SALES,$,0
2016,TENNESSEE,CATTLE,SALES,LB,559
2016,TENNESSEE,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",437
2016,TEXAS,CATTLE,PRODUCTION,LB,6
2016,TEXAS,CATTLE,SALES,$,2
2016,TEXAS,CATTLE,SALES,HEAD,28
2016,TEXAS,CATTLE,SLAUGHTERED,HEAD,9
2016,TEXAS,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",1
2016,UNKNOWN,CATTLE,SLAUGHTERED,HEAD,151
2016,UTAH,CATTLE,PRODUCTION,$,359
2016,VERMONT,CATTLE,"INVENTORY, PEAK",HEAD,727
2016,VERMONT,CATTLE,"SHIPMENTS IN",HEAD,4
2016,VIRGINIA,CATTLE,SALES,HEAD,353
2016,WASHINGTON,CATTLE,SLAUGHTERED,HEAD,6
2016,"WEST VIRGINIA",CATTLE,"INVENTORY, PEAK",HEAD,0
2016,"WEST VIRGINIA",CATTLE,PRODUCTION,$,172
2016,"WEST VIRGINIA",CATTLE,SALES,OPERATIONS,2
2016,WISCONSIN,CATTLE,"LOSS, DEATH",HEAD,135
2016,WISCONSIN,CATTLE,"SHIPMENTS IN",HEAD,143
2016,WISCONSIN,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",473
2016,WYOMING,CATTLE,"INVENTORY, PEAK",OPERATIONS,6
2016,WYOMING,CATTLE,VALUE,$,5
2017,ALABAMA,CATTLE,INVENTORY,OPERATIONS,2306
2017,ALABAMA,CATTLE,SALES,$,1498
2017,ALABAMA,CATTLE,SALES,HEAD,15184
2017,ALABAMA,CATTLE,SALES,OPERATIONS,8095
2017,ALABAMA,CATTLE,SLAUGHTERED,HEAD,2
2017,ALASKA,CATTLE,INVENTORY,OPERATIONS,14
2017,ALASKA,CATTLE,SALES,$,1098
2017,ALASKA,CATTLE,SALES,HEAD,391
2017,ALASKA,CATTLE,SALES,OPERATIONS,98
2017,ALASKA,CATTLE,"SALES FOR SLAUGHTER",HEAD,0
2017,ALASKA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,2
2017,ARIZONA,CATTLE,INVENTORY,OPERATIONS,693
2017,ARIZONA,CATTLE,PRODUCTION,LB,510
2017,ARIZONA,CATTLE,SALES,$,66
2017,ARIZONA,CATTLE,SALES,HEAD,5301
2017,ARIZONA,CATTLE,SALES,OPERATIONS,5330
2017,ARIZONA,CATTLE,"SALES FOR SLAUGHTER",HEAD,352
2017,ARIZONA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,7
2017,ARIZONA,CATTLE,VALUE,$,2
2017,ARKANSAS,CATTLE,INVENTORY,OPERATIONS,2312
2017,ARKANSAS,CATTLE,OPERATIONS,OPERATIONS,6
2017,ARKANSAS,CATTLE,SALES,$,1407
2017,ARKANSAS,CATTLE,SALES,HEAD,14708
2017,ARKANSAS,CATTLE,SALES,OPERATIONS,11918
2017,ARKANSAS,CATTLE,SALES,"PCT OF FARM OPERATIONS",50.1
2017,CALIFORNIA,CATTLE,INVENTORY,OPERATIONS,1535
2017,CALIFORNIA,CATTLE,SALES,$,2342
2017,CALIFORNIA,CATTLE,SALES,HEAD,14010
2017,CALIFORNIA,CATTLE,SALES,OPERATIONS,6211
2017,CALIFORNIA,CATTLE,"SALES FOR SLAUGHTER",HEAD,344
2017,CALIFORNIA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,85
2017,COLORADO,CATTLE,INVENTORY,OPERATIONS,1565
2017,COLORADO,CATTLE,OPERATIONS,OPERATIONS,5
2017,COLORADO,CATTLE,PRODUCTION,HEAD,0
2017,COLORADO,CATTLE,PRODUCTION,OPERATIONS,7
2017,COLORADO,CATTLE,SALES,$,1127
2017,COLORADO,CATTLE,SALES,HEAD,14764
2017,COLORADO,CATTLE,SALES,OPERATIONS,7411
2017,COLORADO,CATTLE,"SALES FOR SLAUGHTER",HEAD,3114
2017,COLORADO,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,194
2017,CONNECTICUT,CATTLE,INVENTORY,OPERATIONS,86
2017,CONNECTICUT,CATTLE,PRODUCTION,LB,13
2017,CONNECTICUT,CATTLE,PRODUCTION,OPERATIONS,2
2017,CONNECTICUT,CATTLE,SALES,$,2212
2017,CONNECTICUT,CATTLE,SALES,HEAD,4219
2017,CONNECTICUT,CATTLE,SALES,OPERATIONS,1631
2017,CONNECTICUT,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,1
2017,DELAWARE,CATTLE,INVENTORY,OPERATIONS,47
2017,DELAWARE,CATTLE,SALES,$,481
2017,DELAWARE,CATTLE,SALES,HEAD,1969
2017,DELAWARE,CATTLE,SALES,OPERATIONS,112
2017,DELAWARE,CATTLE,"SALES FOR SLAUGHTER",HEAD,2
2017,DELAWARE,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,9
2017,DELAWARE,CATTLE,VALUE,$,325
2017,FLORIDA,CATTLE,"CALF CROP",HEAD,790
2017,FLORIDA,CATTLE,INVENTORY,OPERATIONS,2946
2017,FLORIDA,CATTLE,"LOSS, DEATH",HEAD,32
2017,FLORIDA,CATTLE,SALES,$,2241
2017,FLORIDA,CATTLE,SALES,HEAD,17010
2017,FLORIDA,CATTLE,SALES,OPERATIONS,9735
2017,FLORIDA,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",261
2017,GEORGIA,CATTLE,INVENTORY,OPERATIONS,1811
2017,GEORGIA,CATTLE,OPERATIONS,OPERATIONS,7
2017,GEORGIA,CATTLE,SALES,$,2124
2017,GEORGIA,CATTLE,SALES,HEAD,20734
2017,GEORGIA,CATTLE,SALES,OPERATIONS,7458
2017,GEORGIA,CATTLE,"SALES FOR SLAUGHTER",HEAD,0
2017,GEORGIA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,1
2017,HAWAII,CATTLE,INVENTORY,OPERATIONS,264
2017,HAWAII,CATTLE,"INVENTORY, AVG",HEAD,2
2017,HAWAII,CATTLE,SALES,$,196
2017,HAWAII,CATTLE,SALES,HEAD,1838
2017,HAWAII,CATTLE,SALES,OPERATIONS,2267
2017,IDAHO,CATTLE,INVENTORY,OPERATIONS,1152
2017,IDAHO,CATTLE,"PRICE RECEIVED","$ / HEAD",1
2017,IDAHO,CATTLE,PRODUCTION,HEAD,0
2017,IDAHO,CATTLE,PRODUCTION,OPERATIONS,12
2017,IDAHO,CATTLE,SALES,$,577
2017,IDAHO,CATTLE,SALES,HEAD,9460
2017,IDAHO,CATTLE,SALES,OPERATIONS,8926
2017,IDAHO,CATTLE,"SALES FOR SLAUGHTER",HEAD,1537
2017,IDAHO,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,79
2017,ILLINOIS,CATTLE,INVENTORY,OPERATIONS,2047
2017,ILLINOIS,CATTLE,OPERATIONS,OPERATIONS,15
2017,ILLINOIS,CATTLE,PRODUCTION,HEAD,0
2017,ILLINOIS,CATTLE,PRODUCTION,OPERATIONS,1
2017,ILLINOIS,CATTLE,SALES,$,913
2017,ILLINOIS,CATTLE,SALES,HEAD,18631
2017,ILLINOIS,CATTLE,SALES,OPERATIONS,7152
2017,ILLINOIS,CATTLE,"SALES FOR SLAUGHTER",HEAD,5596
2017,ILLINOIS,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,753
2017,ILLINOIS,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",304
2017,INDIANA,CATTLE,INVENTORY,OPERATIONS,1648
2017,INDIANA,CATTLE,OPERATIONS,OPERATIONS,2
2017,INDIANA,CATTLE,"PRICE RECEIVED","$ / HEAD",1
2017,INDIANA,CATTLE,PRODUCTION,HEAD,8
2017,INDIANA,CATTLE,PRODUCTION,OPERATIONS,2
2017,INDIANA,CATTLE,SALES,$,1269
2017,INDIANA,CATTLE,SALES,HEAD,25883
2017,INDIANA,CATTLE,SALES,OPERATIONS,7024
2017,INDIANA,CATTLE,"SALES FOR SLAUGHTER",HEAD,5542
2017,INDIANA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,799
2017,INDIANA,CATTLE,"SHIPMENTS IN",HEAD,110
2017,IOWA,CATTLE,INVENTORY,OPERATIONS,2717
2017,IOWA,CATTLE,OPERATIONS,OPERATIONS,13
2017,IOWA,CATTLE,PRODUCTION,HEAD,25
2017,IOWA,CATTLE,PRODUCTION,OPERATIONS,9
2017,IOWA,CATTLE,SALES,$,3254
2017,IOWA,CATTLE,SALES,HEAD,22193
2017,IOWA,CATTLE,SALES,OPERATIONS,13310
2017,IOWA,CATTLE,"SALES FOR SLAUGHTER",HEAD,4578
2017,IOWA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,878
2017,IOWA,CATTLE,VALUE,$,23
2017,KANSAS,CATTLE,INVENTORY,OPERATIONS,3023
2017,KANSAS,CATTLE,PRODUCTION,HEAD,0
2017,KANSAS,CATTLE,PRODUCTION,LB,4
2017,KANSAS,CATTLE,PRODUCTION,OPERATIONS,19
2017,KANSAS,CATTLE,SALES,$,1651
2017,KANSAS,CATTLE,SALES,HEAD,20389
2017,KANSAS,CATTLE,SALES,LB,6
2017,KANSAS,CATTLE,SALES,OPERATIONS,10088
2017,KANSAS,CATTLE,"SALES FOR SLAUGHTER",HEAD,2476
2017,KANSAS,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,255
2017,KENTUCKY,CATTLE,INVENTORY,OPERATIONS,4606
2017,KENTUCKY,CATTLE,OPERATIONS,OPERATIONS,55
2017,KENTUCKY,CATTLE,PRODUCTION,HEAD,315
2017,KENTUCKY,CATTLE,SALES,$,762
2017,KENTUCKY,CATTLE,SALES,HEAD,34836
2017,KENTUCKY,CATTLE,SALES,OPERATIONS,14453
2017,KENTUCKY,CATTLE,"SALES FOR SLAUGHTER",HEAD,1426
2017,KENTUCKY,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,651
2017,KENTUCKY,CATTLE,SLAUGHTERED,HEAD,3
2017,KENTUCKY,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",0
2017,LOUISIANA,CATTLE,INVENTORY,OPERATIONS,2061
2017,LOUISIANA,CATTLE,SALES,$,102
2017,LOUISIANA,CATTLE,SALES,HEAD,15729
2017,LOUISIANA,CATTLE,SALES,OPERATIONS,7820
2017,LOUISIANA,CATTLE,SLAUGHTERED,HEAD,1
2017,MAINE,CATTLE,INVENTORY,OPERATIONS,229
2017,MAINE,CATTLE,"INVENTORY, AVG",OPERATIONS,250
2017,MAINE,CATTLE,SALES,$,306
2017,MAINE,CATTLE,SALES,HEAD,4041
2017,MAINE,CATTLE,SALES,LB,20
2017,MAINE,CATTLE,SALES,OPERATIONS,1822
2017,MAINE,CATTLE,"SALES FOR SLAUGHTER",HEAD,0
2017,MARYLAND,CATTLE,INVENTORY,OPERATIONS,575
2017,MARYLAND,CATTLE,PRODUCTION,$,65
2017,MARYLAND,CATTLE,PRODUCTION,HEAD,150
2017,MARYLAND,CATTLE,PRODUCTION,OPERATIONS,2
2017,MARYLAND,CATTLE,SALES,$,305
2017,MARYLAND,CATTLE,SALES,HEAD,5018
2017,MARYLAND,CATTLE,SALES,OPERATIONS,2915
2017,MARYLAND,CATTLE,"SALES FOR SLAUGHTER",HEAD,2431
2017,MARYLAND,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,17
2017,MASSACHUSETTS,CATTLE,INVENTORY,OPERATIONS,151
2017,MASSACHUSETTS,CATTLE,OPERATIONS,OPERATIONS,1
2017,MASSACHUSETTS,CATTLE,PRODUCTION,LB,9
2017,MASSACHUSETTS,CATTLE,SALES,$,10
2017,MASSACHUSETTS,CATTLE,SALES,HEAD,4449
2017,MASSACHUSETTS,CATTLE,SALES,OPERATIONS,634
2017,MASSACHUSETTS,CATTLE,"SALES FOR SLAUGHTER",HEAD,188
2017,MASSACHUSETTS,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,3
2017,MICHIGAN,CATTLE,INVENTORY,OPERATIONS,1745
2017,MICHIGAN,CATTLE,PRODUCTION,HEAD,197
2017,MICHIGAN,CATTLE,PRODUCTION,OPERATIONS,21
2017,MICHIGAN,CATTLE,SALES,$,367
2017,MICHIGAN,CATTLE,SALES,HEAD,11933
2017,MICHIGAN,CATTLE,SALES,OPERATIONS,7631
2017,MICHIGAN,CATTLE,"SALES FOR SLAUGHTER",HEAD,2015
2017,MICHIGAN,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,357
2017,MINNESOTA,CATTLE,INVENTORY,OPERATIONS,1922
2017,MINNESOTA,CATTLE,OPERATIONS,OPERATIONS,19
2017,MINNESOTA,CATTLE,PRODUCTION,HEAD,29
2017,MINNESOTA,CATTLE,PRODUCTION,OPERATIONS,19
2017,MINNESOTA,CATTLE,SALES,$,2365
2017,MINNESOTA,CATTLE,SALES,HEAD,19568
2017,MINNESOTA,CATTLE,SALES,OPERATIONS,9294
2017,MINNESOTA,CATTLE,"SALES FOR SLAUGHTER",HEAD,1817
2017,MINNESOTA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,538
2017,MINNESOTA,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",0
2017,MINNESOTA,CATTLE,VALUE,$,23
2017,MISSISSIPPI,CATTLE,INVENTORY,OPERATIONS,2345
2017,MISSISSIPPI,CATTLE,OPERATIONS,OPERATIONS,3
2017,MISSISSIPPI,CATTLE,SALES,$,643
2017,MISSISSIPPI,CATTLE,SALES,HEAD,16111
2017,MISSISSIPPI,CATTLE,SALES,OPERATIONS,9158
2017,MISSISSIPPI,CATTLE,"SALES FOR SLAUGHTER",HEAD,0
2017,MISSISSIPPI,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",789
2017,MISSOURI,CATTLE,INVENTORY,OPERATIONS,4952
2017,MISSOURI,CATTLE,OPERATIONS,OPERATIONS,15
2017,MISSOURI,CATTLE,"PRICE RECEIVED","$ / HEAD",1
2017,MISSOURI,CATTLE,PRODUCTION,HEAD,0
2017,MISSOURI,CATTLE,PRODUCTION,OPERATIONS,20
2017,MISSOURI,CATTLE,SALES,$,1791
2017,MISSOURI,CATTLE,SALES,HEAD,23769
2017,MISSOURI,CATTLE,SALES,OPERATIONS,22310
2017,MISSOURI,CATTLE,"SALES FOR SLAUGHTER",HEAD,3853
2017,MISSOURI,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,319
2017,MONTANA,CATTLE,INVENTORY,OPERATIONS,1450
2017,MONTANA,CATTLE,OPERATIONS,OPERATIONS,9
2017,MONTANA,CATTLE,PRODUCTION,OPERATIONS,4
2017,MONTANA,CATTLE,SALES,$,503
2017,MONTANA,CATTLE,SALES,HEAD,9266
2017,MONTANA,CATTLE,SALES,OPERATIONS,9659
2017,MONTANA,CATTLE,"SALES FOR SLAUGHTER",HEAD,1724
2017,MONTANA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,125
2017,NEBRASKA,CATTLE,INVENTORY,OPERATIONS,2515
2017,NEBRASKA,CATTLE,OPERATIONS,OPERATIONS,6
2017,NEBRASKA,CATTLE,"PRICE RECEIVED","$ / HEAD",1
2017,NEBRASKA,CATTLE,PRODUCTION,HEAD,15
2017,NEBRASKA,CATTLE,PRODUCTION,OPERATIONS,9
2017,NEBRASKA,CATTLE,SALES,$,3213
2017,NEBRASKA,CATTLE,SALES,HEAD,24681
2017,NEBRASKA,CATTLE,SALES,OPERATIONS,8324
2017,NEBRASKA,CATTLE,"SALES FOR SLAUGHTER",HEAD,2668
2017,NEBRASKA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,1284
2017,NEVADA,CATTLE,INVENTORY,OPERATIONS,245
2017,NEVADA,CATTLE,SALES,$,407
2017,NEVADA,CATTLE,SALES,HEAD,5884
2017,NEVADA,CATTLE,SALES,OPERATIONS,3488
2017,NEVADA,CATTLE,"SALES FOR SLAUGHTER",HEAD,11
2017,NEVADA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,47
2017,"NEW HAMPSHIRE",CATTLE,INVENTORY,OPERATIONS,141
2017,"NEW HAMPSHIRE",CATTLE,"LOSS, DEATH",HEAD,900
2017,"NEW HAMPSHIRE",CATTLE,OPERATIONS,OPERATIONS,10
2017,"NEW HAMPSHIRE",CATTLE,PRODUCTION,HEAD,0
2017,"NEW HAMPSHIRE",CATTLE,SALES,$,2194
2017,"NEW HAMPSHIRE",CATTLE,SALES,HEAD,5867
2017,"NEW HAMPSHIRE",CATTLE,SALES,OPERATIONS,577
2017,"NEW HAMPSHIRE",CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,3
2017,"NEW JERSEY",CATTLE,INVENTORY,OPERATIONS,101
2017,"NEW JERSEY",CATTLE,OPERATIONS,OPERATIONS,3
2017,"NEW JERSEY",CATTLE,PRODUCTION,OPERATIONS,1
2017,"NEW JERSEY",CATTLE,SALES,$,2809
2017,"NEW JERSEY",CATTLE,SALES,HEAD,2748
2017,"NEW JERSEY",CATTLE,SALES,OPERATIONS,2072
2017,"NEW JERSEY",CATTLE,"SALES FOR SLAUGHTER",HEAD,451
2017,"NEW JERSEY",CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,6
2017,"NEW MEXICO",CATTLE,INVENTORY,OPERATIONS,808
2017,"NEW MEXICO",CATTLE,OPERATIONS,OPERATIONS,2
2017,"NEW MEXICO",CATTLE,SALES,$,973
2017,"NEW MEXICO",CATTLE,SALES,HEAD,7470
2017,"NEW MEXICO",CATTLE,SALES,OPERATIONS,9152
2017,"NEW MEXICO",CATTLE,"SALES FOR SLAUGHTER",HEAD,0
2017,"NEW MEXICO",CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,14
2017,"NEW YORK",CATTLE,"CALF CROP",HEAD,550
2017,"NEW YORK",CATTLE,INVENTORY,OPERATIONS,1522
2017,"NEW YORK",CATTLE,OPERATIONS,OPERATIONS,43
2017,"NEW YORK",CATTLE,PRODUCTION,HEAD,705
2017,"NEW YORK",CATTLE,PRODUCTION,LB,285
2017,"NEW YORK",CATTLE,PRODUCTION,OPERATIONS,11
2017,"NEW YORK",CATTLE,SALES,$,598
2017,"NEW YORK",CATTLE,SALES,HEAD,11561
2017,"NEW YORK",CATTLE,SALES,OPERATIONS,10404
2017,"NEW YORK",CATTLE,"SALES FOR SLAUGHTER",HEAD,2339
2017,"NEW YORK",CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,157
2017,"NEW YORK",CATTLE,SLAUGHTERED,HEAD,120
2017,"NORTH CAROLINA",CATTLE,INVENTORY,OPERATIONS,1893
2017,"NORTH CAROLINA",CATTLE,OPERATIONS,OPERATIONS,4
2017,"NORTH CAROLINA",CATTLE,PRODUCTION,OPERATIONS,1
2017,"NORTH CAROLINA",CATTLE,SALES,$,300
2017,"NORTH CAROLINA",CATTLE,SALES,HEAD,16993
2017,"NORTH CAROLINA",CATTLE,SALES,OPERATIONS,7796
2017,"NORTH CAROLINA",CATTLE,"SALES FOR SLAUGHTER",HEAD,452
2017,"NORTH CAROLINA",CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,13
2017,"NORTH DAKOTA",CATTLE,INVENTORY,OPERATIONS,978
2017,"NORTH DAKOTA",CATTLE,OPERATIONS,OPERATIONS,6
2017,"NORTH DAKOTA",CATTLE,"PRICE RECEIVED","$ / HEAD",1
2017,"NORTH DAKOTA",CATTLE,SALES,$,830
2017,"NORTH DAKOTA",CATTLE,SALES,HEAD,10401
2017,"NORTH DAKOTA",CATTLE,SALES,OPERATIONS,5704
2017,"NORTH DAKOTA",CATTLE,"SALES FOR SLAUGHTER",HEAD,1779
2017,"NORTH DAKOTA",CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,248
2017,"NORTH DAKOTA",CATTLE,SLAUGHTERED,"LB, LIVE BASIS",12
2017,OHIO,CATTLE,INVENTORY,OPERATIONS,1980
2017,OHIO,CATTLE,"INVENTORY, AVG",OPERATIONS,2
2017,OHIO,CATTLE,OPERATIONS,OPERATIONS,19
2017,OHIO,CATTLE,PRODUCTION,HEAD,106
2017,OHIO,CATTLE,PRODUCTION,OPERATIONS,1
2017,OHIO,CATTLE,SALES,$,175
2017,OHIO,CATTLE,SALES,HEAD,20593
2017,OHIO,CATTLE,SALES,LB,556
2017,OHIO,CATTLE,SALES,OPERATIONS,10139
2017,OHIO,CATTLE,"SALES FOR SLAUGHTER",HEAD,3405
2017,OHIO,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,698
2017,OHIO,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",193
2017,OKLAHOMA,CATTLE,INVENTORY,OPERATIONS,4414
2017,OKLAHOMA,CATTLE,OPERATIONS,OPERATIONS,18
2017,OKLAHOMA,CATTLE,SALES,$,2828
2017,OKLAHOMA,CATTLE,SALES,HEAD,13207
2017,OKLAHOMA,CATTLE,SALES,OPERATIONS,22640
2017,OKLAHOMA,CATTLE,"SALES FOR SLAUGHTER",HEAD,755
2017,OKLAHOMA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,147
2017,OKLAHOMA,CATTLE,SLAUGHTERED,HEAD,28
2017,OREGON,CATTLE,"GROSS INCOME",$,836
2017,OREGON,CATTLE,INVENTORY,OPERATIONS,931
2017,OREGON,CATTLE,OPERATIONS,OPERATIONS,11
2017,OREGON,CATTLE,PRODUCTION,HEAD,1
2017,OREGON,CATTLE,SALES,$,1096
2017,OREGON,CATTLE,SALES,HEAD,10933
2017,OREGON,CATTLE,SALES,OPERATIONS,7056
2017,OREGON,CATTLE,"SALES FOR SLAUGHTER",HEAD,340
2017,OREGON,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,78
2017,OREGON,CATTLE,VALUE,$,10
2017,PENNSYLVANIA,CATTLE,INVENTORY,OPERATIONS,2370
2017,PENNSYLVANIA,CATTLE,OPERATIONS,OPERATIONS,36
2017,PENNSYLVANIA,CATTLE,PRODUCTION,HEAD,267
2017,PENNSYLVANIA,CATTLE,PRODUCTION,OPERATIONS,3
2017,PENNSYLVANIA,CATTLE,SALES,$,371
2017,PENNSYLVANIA,CATTLE,SALES,HEAD,17433
2017,PENNSYLVANIA,CATTLE,SALES,OPERATIONS,6905
2017,PENNSYLVANIA,CATTLE,"SALES FOR SLAUGHTER",HEAD,2319
2017,PENNSYLVANIA,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,174
2017,PENNSYLVANIA,CATTLE,SLAUGHTERED,HEAD,98
2017,PENNSYLVANIA,CATTLE,VALUE,$,17
2017,"RHODE ISLAND",CATTLE,"GROSS INCOME",$,1
2017,"RHODE ISLAND",CATTLE,INVENTORY,OPERATIONS,27
2017,"RHODE ISLAND",CATTLE,SALES,$,1554
2017,"RHODE ISLAND",CATTLE,SALES,HEAD,1527
2017,"RHODE ISLAND",CATTLE,SALES,OPERATIONS,189
2017,"SOUTH CAROLINA",CATTLE,"GROSS INCOME",$,136
2017,"SOUTH CAROLINA",CATTLE,INVENTORY,OPERATIONS,816
2017,"SOUTH CAROLINA",CATTLE,OPERATIONS,OPERATIONS,1
2017,"SOUTH CAROLINA",CATTLE,SALES,$,2735
2017,"SOUTH CAROLINA",CATTLE,SALES,HEAD,9028
2017,"SOUTH CAROLINA",CATTLE,SALES,OPERATIONS,6492
2017,"SOUTH CAROLINA",CATTLE,"SALES FOR SLAUGHTER",HEAD,0
2017,"SOUTH CAROLINA",CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,3
2017,"SOUTH DAKOTA",CATTLE,INVENTORY,OPERATIONS,1545
2017,"SOUTH DAKOTA",CATTLE,OPERATIONS,OPERATIONS,1
2017,"SOUTH DAKOTA",CATTLE,PRODUCTION,OPERATIONS,1
2017,"SOUTH DAKOTA",CATTLE,SALES,$,1514
2017,"SOUTH DAKOTA",CATTLE,SALES,HEAD,14359
2017,"SOUTH DAKOTA",CATTLE,SALES,LB,2
2017,"SOUTH DAKOTA",CATTLE,SALES,OPERATIONS,7654
2017,"SOUTH DAKOTA",CATTLE,"SALES FOR SLAUGHTER",HEAD,1770
2017,"SOUTH DAKOTA",CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,1259
2017,TENNESSEE,CATTLE,INVENTORY,OPERATIONS,5274
2017,TENNESSEE,CATTLE,OPERATIONS,OPERATIONS,13
2017,TENNESSEE,CATTLE,PRODUCTION,HEAD,0
2017,TENNESSEE,CATTLE,SALES,$,1498
2017,TENNESSEE,CATTLE,SALES,HEAD,23288
2017,TENNESSEE,CATTLE,SALES,OPERATIONS,14417
2017,TENNESSEE,CATTLE,"SALES FOR SLAUGHTER",HEAD,895
2017,TENNESSEE,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,73
2017,TEXAS,CATTLE,INVENTORY,OPERATIONS,14459
2017,TEXAS,CATTLE,OPERATIONS,OPERATIONS,39
2017,TEXAS,CATTLE,PRODUCTION,HEAD,0
2017,TEXAS,CATTLE,PRODUCTION,OPERATIONS,2
2017,TEXAS,CATTLE,SALES,$,2041
2017,TEXAS,CATTLE,SALES,HEAD,52617
2017,TEXAS,CATTLE,SALES,OPERATIONS,43087
2017,TEXAS,CATTLE,"SALES FOR SLAUGHTER",HEAD,909
2017,TEXAS,CATTLE,"SALES FOR SLAUGHTER",OPERATIONS,172
2017,TEXAS,CATTLE,SLAUGHTERED,HEAD,1
2017,UNKNOWN,CATTLE,INVENTORY,HEAD,140
2017,UNKNOWN,CATTLE,INVENTORY,OPERATIONS,506
2017,UNKNOWN,CATTLE,SALES,HEAD,125
2017,UNKNOWN,CATTLE,SALES,OPERATIONS,100
2017,UNKNOWN,CATTLE,SLAUGHTERED,HEAD,695
2017,UTAH,CATTLE,INVENTORY,OPERATIONS,639
2017,UTAH,CATTLE,OPERATIONS,OPERATIONS,67
2017,UTAH,CATTLE,PRODUCTION,HEAD,0
2017,UTAH,CATTLE,PRODUCTION,OPERATIONS,7
2017,UTAH,CATTLE,SALES,$,340
2017,UTAH,CATTLE,SALES,HEAD,6967
2017,UTAH,CATTLE,SALES,OPERATIONS,7605
2017,UTAH,CATTLE,"SALES FOR SLAUGHTER",HEAD,793
